Slovo,Podobnost
vládě,0.9723835587501526
premiér,0.9690876603126526
prezidenta,0.9629088640213013
státu,0.9627041220664978
lidé,0.9620720148086548
hamáček,0.9617180228233337
hamáčkovi,0.9617179036140442
babišovi,0.961611807346344
ministra,0.9615592956542969
vládní,0.961054265499115
politické,0.9605984687805176
opozice,0.9604206085205078
předsedů,0.9584432244300842
koalice,0.9577855467796326
celých,0.9569210410118103
lety,0.9568788409233093
sněmovně,0.9558781385421753
program,0.9555529952049255
straně,0.9548617005348206
jasnou,0.9545307755470276
občanů,0.9537370204925537
návrhů,0.9532526135444641
žádnou,0.9528892040252686
důvod,0.9524568915367126
demokratické,0.9522417187690735
