Slovo,Podobnost
pane,0.9970991611480713
premiér,0.997084379196167
blatného,0.9968128204345703
názor,0.9967935681343079
profesor,0.9967378377914429
šéf,0.9966670274734497
ministr,0.9966611862182617
zdravotnictví,0.9966245293617249
hamáček,0.9966221451759338
slova,0.9965729117393494
říká,0.9965564012527466
kdyby,0.9965485334396362
znamená,0.9965469241142273
vlnu,0.996542751789093
lán,0.9965237379074097
kterými,0.9964961409568787
vaší,0.9964534044265747
ministerstvu,0.9964020848274231
hradě,0.9963929057121277
myslím,0.9963855147361755
podstatě,0.9963845014572144
opravdu,0.9963570237159729
změní,0.9963330626487732
investice,0.9963201880455017
vládě,0.9963200688362122
