Slovo,Podobnost
společné,0.9991387128829956
politiky,0.9991083741188049
vláda,0.9990221261978149
žádný,0.9990136027336121
premiér,0.998974621295929
volby,0.9989373087882996
kdyby,0.9989346265792847
peníze,0.9989188313484192
veřejné,0.9989063739776611
nikdo,0.9989063143730164
roce,0.9988877177238464
státního,0.9988738298416138
lidé,0.9988729357719421
sněmovně,0.9988458156585693
pani,0.9988235235214233
let,0.9988017678260803
země,0.9987985491752625
větší,0.998783528804779
všechny,0.9987768530845642
moci,0.9987725019454956
opozici,0.9987520575523376
celou,0.9987123608589172
jiného,0.9987056255340576
prezidentem,0.9987039566040039
předseda,0.99867844581604
