n-gram,frekvence
mld kč,175
víc než,89
pořadu rovinu,88
průmyslu obchodu,79
ministerstvo dopravy,76
více než,71
silnic dálnic,70
ministr průmyslu,69
správa železnic,68
dopravní infrastruktury,64
ředitelství silnic,62
dálnic řsd,50
české republiky,50
příští rok,49
programu covid,49
cen energií,48
státní organizace,48
ministra průmyslu,43
železnic státní,43
právě teď,42
nádražních budov,42
ceny energií,39
miliardy korun,39
inovační strategie,39
konce roku,38
ministerstvo průmyslu,38
pohonných hmot,36
covid nájemné,35
nová vláda,34
domácnosti firmy,34
mimo jiné,34
milionů korun,33
vaše dotazy,32
for the,31
miliard korun,30
obnovitelné zdroje,29
opět živě,29
díky všem,29
uzavřené provozovny,29
solární tunel,28
příštího roku,28
patří mezi,28
růstu cen,28
rovinu živě,28
country for,28
tisíc žádostí,28
dobrá zpráva,28
děkuji všem,27
silnic třídy,27
ppp projekt,27
czech republic,27
elektronická dálniční,27
česká republika,27
the future,27
úřad vlády,27
žádostí víc,27
program covid,27
rovinu dnes,26
modernizace d1,26
vlády čr,26
dálnice d4,25
obnovitelných zdrojů,25
zemí eu,25
dálnic silnic,25
příštím roce,25
dálniční známka,25
dálniční známky,25
umělé inteligence,25
naše vláda,25
najdete webu,25
snížení dph,24
inovační strategii,24
velký zájem,24
výzkum vývoj,24
české republice,23
km dálnic,23
covid kultura,23
průmyslu dopravy,23
fanoušek muziky,23
nové dálnice,22
radě eu,22
energetický mix,22
energetické krize,22
velké množství,21
emisních povolenek,21
děkuji rozhovor,21
podle plánu,21
32 km,21
českých firem,21
aktuální stav,21
železničních přejezdů,21
živě rovinu,21
množství dotazů,20
živě pořadu,20
živáč víkend,20
elektronické dálniční,20
čau lidi,20
těším vaše,20
malých středních,20
modernizaci d1,20
ředitelství silnic dálnic,62
silnic dálnic řsd,50
správa železnic státní,43
železnic státní organizace,43
ministerstvo průmyslu obchodu,38
for the future,27
žádostí víc než,27
úřad vlády čr,26
elektronická dálniční známka,25
country for the,23
živě pořadu rovinu,20
než mld kč,19
gastro uzavřené provozovny,19
ministra průmyslu obchodu,19
elektronické dálniční známky,18
víc než mld,18
pátek nabízím nějaký,17
dálnic silnic třídy,16
fanoušek muziky sběratel,16
covid gastro uzavřené,16
děkuji velké množství,15
velké množství dotazů,15
rovinu opět živě,15
koncert vešel historie,15
vešel historie světové,15
dobré ráno vládo,14
těším vaše dotazy,14
nějaký koncert vešel,14
historie světové české,14
světové české hudby,14
výzkum vývoj inovace,14
oneticket jedna jízdenka,13
čtvrtek odpovídám živě,13
růstu cen energií,13
the country for,13
malých středních podniků,13
km nové dálnice,13
cen pohonných hmot,12
km dálnic silnic,12
českomoravská záruční rozvojová,12
záruční rozvojová banka,12
mld kč většina,12
sledujte živě tiskovku,12
čerpacích stanicích eurooil,12
programu covid nájemné,12
nahrávek pátek nabízím,12
pobočkách české pošty,12
národní rozvojový fond,11
programu covid kultura,11
výstavby dopravní infrastruktury,11
muziky sběratel hudebních,11
sběratel hudebních nahrávek,11
děkuji všechny dotazy,11
tisíc žádostí víc,11
ministr průmyslu obchodu,10
středních podniků živnostníků,10
žádosti možné podávat,10
velký fanoušek muziky,10
nabízím nějaký koncert,10
nový bodový systém,10
opět velmi mýlíte,10
medaili ministra průmyslu,10
ppp projektu dostavby,9
nový stavební zákon,9
živém pořadu rovinu,9
státní fond dopravní,9
fond dopravní infrastruktury,9
czech republic the,9
republic the country,9
asociace malých středních,9
podniků živnostníků čr,9
pravidelném pořadu rovinu,9
téměř mld kč,9
výzva programu covid,9
elektronickou dálniční známku,9
hudebních nahrávek pátek,9
