Source;Target;Weight
SPD;Babiš;0.10016086698840064
Babiš;ČSSD;0.10362408708832851
Ano;KDU ČSL;0.14278493808440737
Poslanecká sněmovna;Sobotka;0.1182225845902976
Sobotka;Bělobrádek;0.17061143984220908
Le Pen;Svobodný;0.18294849023090587
Le Pen;Identita a demokracie;0.12093862815884476
Le Pen;ID;0.10545454545454545
Le Pen;Národní sdružení;0.12260536398467432
Salvini;Svoboda;0.13050314465408805
Salvini;Liga;0.12115384615384615
ČT 24;Události komentáře;0.11317567567567567
Tv Barrandov;Aréna;0.14314928425357873
Dukovany;Temelín;0.19435736677115986
David;Nos;0.1437908496732026
David;Doležal;0.11846689895470383
David;Novotný;0.15579710144927536
David;Úřad práce;0.10034602076124567
David;Prostějov;0.15808823529411764
David;Jihlava;0.10507246376811594
David;Opava;0.16538461538461538
David;Chomutov;0.10583941605839416
David;Šumperk;0.16602316602316602
David;Jihlavy;0.1070110701107011
David;PS PČR;0.1070110701107011
David;Horák;0.10780669144981413
David;Hahnova;0.16996047430830039
David;Dopita;0.176
David;Opavy;0.10943396226415095
David;HENNER;0.17269076305220885
David;Paul;0.17269076305220885
David;Schmeidler;0.17269076305220885
David;Příbram;0.11068702290076336
David;Trutnov;0.1111111111111111
David;Prostějova;0.11153846153846154
Unie;Jedlička;0.12075471698113208
Unie;Konzervativní strana;0.13545816733067728
Unie;Hannan;0.13865546218487396
Macron;Juncker;0.15625
Svoboda;Svobodný;0.14516129032258066
Svoboda;Národní sdružení;0.15546218487394958
Svoboda;Národní shromáždění;0.2081447963800905
Svoboda;Rassemblement national;0.19248826291079812
Wilderse;Národní sdružení;0.19004524886877827
Wilderse;Rassemblement national;0.17475728155339806
OKD;Pokorný;0.10695187165775401
TV Prima;Partie;0.2591093117408907
Moravec;Otázky Václava Moravce;0.66875
BIS;Koudelka;0.11666666666666667
Trikolóra;Klaus ml.;0.20108695652173914
Berlíně;Bárta;0.1130952380952381
Jurečka;Pekarová;0.11372549019607843
Svobodný;Národní sdružení;0.23076923076923078
Svobodný;Legum;0.19642857142857142
ENF;Evropa národů a svoboda;0.6993464052287581
ENF;Nos;0.13942307692307693
ENF;Hrnčíř;0.12807881773399016
ENF;Armáda ČR;0.14130434782608695
ENF;Liberec;0.14130434782608695
ENF;Doležal;0.14917127071823205
ENF;Novotný;0.14444444444444443
ENF;Úřad práce;0.1452513966480447
ENF;Prostějov;0.14772727272727273
ENF;Jihlava;0.1566265060240964
ENF;Opava;0.15853658536585366
ENF;Chomutov;0.15853658536585366
ENF;Šumperk;0.15950920245398773
ENF;Jihlavy;0.16149068322981366
ENF;PS PČR;0.16149068322981366
ENF;Horák;0.16352201257861634
ENF;Hahnova;0.16560509554140126
ENF;Dopita;0.17532467532467533
ENF;Opavy;0.16774193548387098
ENF;HENNER;0.16993464052287582
ENF;Paul;0.16993464052287582
ENF;Schmeidler;0.16993464052287582
ENF;Příbram;0.17105263157894737
ENF;Blansko;0.17218543046357615
ENF;Trutnov;0.17218543046357615
ENF;Prostějova;0.17333333333333334
Evropa národů a svoboda;Hrnčíř;0.13612565445026178
Evropa národů a svoboda;Karlovy Vary;0.10309278350515463
Evropa národů a svoboda;Armáda ČR;0.1511627906976744
Evropa národů a svoboda;Liberec;0.1511627906976744
Evropa národů a svoboda;Doležal;0.15976331360946747
Evropa národů a svoboda;Novotný;0.15476190476190477
Evropa národů a svoboda;Úřad práce;0.15568862275449102
Evropa národů a svoboda;Prostějov;0.15853658536585366
Evropa národů a svoboda;Jihlava;0.16883116883116883
Evropa národů a svoboda;Opava;0.17105263157894737
Evropa národů a svoboda;Chomutov;0.17105263157894737
Evropa národů a svoboda;Šumperk;0.17218543046357615
Evropa národů a svoboda;Jihlavy;0.174496644295302
Evropa národů a svoboda;PS PČR;0.174496644295302
Evropa národů a svoboda;Horák;0.17687074829931973
Evropa národů a svoboda;Hahnova;0.1793103448275862
Evropa národů a svoboda;Dopita;0.19014084507042253
Evropa národů a svoboda;Opavy;0.18181818181818182
Evropa národů a svoboda;HENNER;0.18439716312056736
Evropa národů a svoboda;Paul;0.18439716312056736
Evropa národů a svoboda;Schmeidler;0.18439716312056736
Evropa národů a svoboda;Příbram;0.18571428571428572
Evropa národů a svoboda;Blansko;0.18705035971223022
Evropa národů a svoboda;Trutnov;0.18705035971223022
Evropa národů a svoboda;Prostějova;0.18840579710144928
Gazdík;Polčák;0.1116751269035533
Bakala;DVTV;0.11688311688311688
Respekt;DVTV;0.136986301369863
Respekt;Aktuální;0.11724137931034483
Respekt;Hospodářská novina;0.1223021582733813
Polčák;Šojdrová;0.12994350282485875
Polčák;Hlubuček;0.10204081632653061
Polčák;Poche;0.17647058823529413
Feri;Eurozóna;0.15723270440251572
Eurostat;Konzervativní strana;0.14814814814814814
Eurostat;Hannan;0.1652892561983471
Nos;Hrnčíř;0.22012578616352202
Nos;Karlovy Vary;0.13690476190476192
Nos;Armáda ČR;0.19863013698630136
Nos;Liberec;0.19863013698630136
Nos;Doležal;0.1456953642384106
Nos;Novotný;0.14
Nos;Úřad práce;0.14093959731543623
Nos;Národní sdružení;0.1956521739130435
Nos;Legum;0.16176470588235295
Nos;Jihlava;0.23622047244094488
Nos;Šumperk;0.38738738738738737
Nos;Jihlavy;0.23577235772357724
Nos;Horák;0.1450381679389313
