Source;Target;Weight
SPD;EU;0.037820252135014235
SPD;Babiš;0.0997119620467638
SPD;Okamura;0.038840213169542046
SPD;Ano;0.03401229823212913
SPD;ODS;0.06947132525211368
SPD;Poslanecká sněmovna;0.030111444492070295
SPD;Evropská komise;0.03507580900656257
SPD;Česká televize;0.04351599305727746
SPD;Evropský parlament;0.03550661882964246
SPD;Le Pen;0.03040877367896311
EU;Sněmovna;0.05004775549188157
EU;ČSSD;0.06122868296692007
EU;ODS;0.041313131313131315
EU;KDU ČSL;0.03989910570969961
EU;Evropská komise;0.06706372840976772
Babiš;Okamura;0.03539720973135017
Babiš;Sněmovna;0.06398919184475559
Babiš;ČSSD;0.10346254655814595
Babiš;ODS;0.05222896333421261
Babiš;Sobotka;0.08926977325477593
Okamura;Poslanecká sněmovna;0.044093023255813955
Okamura;Svoboda a přímá demokracie;0.030042918454935622
Okamura;Sobotka;0.03796046720575023
Okamura;Dnešní aktuality;0.06584910690482539
Sněmovna;Ano;0.03584632695708086
Sněmovna;ODS;0.07739236534774273
Sněmovna;Poslanecká sněmovna;0.036203522504892366
Sněmovna;KDU ČSL;0.030442035029190993
Sněmovna;Svoboda a přímá demokracie;0.08300848429259344
Sněmovna;Česká televize;0.0335350479072113
Ano;Zeman;0.03093947606142728
Ano;KDU ČSL;0.14285714285714285
Ano;Svoboda a přímá demokracie;0.07632632632632633
Ano;Sobotka;0.045797413793103446
Ano;Kalousek;0.031558726673984634
ČSSD;ODS;0.08838035115407378
ČSSD;Poslanecká sněmovna;0.030485091232754783
ČSSD;TOP 09;0.09665991902834008
ČSSD;Svoboda a přímá demokracie;0.05100983946141895
ODS;KSČM;0.06449948400412797
Poslanecká sněmovna;TOP 09;0.03160746538229982
Poslanecká sněmovna;KDU ČSL;0.06914050111005392
Poslanecká sněmovna;Evropská komise;0.04321382842509603
Poslanecká sněmovna;Svoboda a přímá demokracie;0.06235254465790361
Poslanecká sněmovna;Sobotka;0.11733442354865085
Poslanecká sněmovna;Hnutí Svoboda a přímá demokracie;0.04114400401404917
TOP 09;Feri;0.03535980148883375
Zeman;Sobotka;0.031037414965986394
KDU ČSL;Jurečka;0.033728919425359154
KDU ČSL;Šojdrová;0.040207522697795074
KDU ČSL;Zdechovský;0.0304798962386511
Evropská komise;Svoboda a přímá demokracie;0.035452793834296725
Evropská komise;Hnutí Svoboda a přímá demokracie;0.03205128205128205
Evropská komise;Jedlička;0.04503216583273767
KSČM;Evropský parlament;0.03310915675116399
Senát;Vystrčil;0.05010585744530699
NATO;Palacký;0.031746031746031744
STAN;Spolu;0.056910569105691054
STAN;Bartoš;0.032072368421052634
STAN;Parlamentní listy;0.04878048780487805
STAN;Polčák;0.04672897196261682
STAN;Rakoušan;0.04476190476190476
Sobotka;Kalousek;0.06163934426229508
Sobotka;Merkelová;0.04058192955589587
Sobotka;Bělobrádek;0.17145688800792863
Parlament;Evropský parlament;0.06213872832369942
Parlament;Svobodný;0.050793650793650794
ČT;Nejvyšší kontrolní úřad;0.03138075313807531
ČT;Dvořák;0.06294536817102138
ČT;Lipovský;0.047322540473225407
Kalousek;Eurozóna;0.03889585947302384
Česká televize;Nejvyšší kontrolní úřad;0.03837209302325582
Česká televize;Moravec;0.03379224030037547
Česká televize;Dvořák;0.05111402359108781
Evropský parlament;Salvini;0.03397612488521579
Evropský parlament;David;0.07160493827160494
Evropský parlament;Svoboda;0.10533333333333333
Evropský parlament;ENF;0.03729281767955801
Evropský parlament;Evropa národů a svoboda;0.03496503496503497
Evropský parlament;Identita a demokracie;0.0911854103343465
Evropský parlament;Hrnčíř;0.03188405797101449
Evropský parlament;ID;0.08294930875576037
Evropský parlament;Zdechovský;0.030973451327433628
Evropský parlament;Armáda ČR;0.03278688524590164
Evropský parlament;Novotný;0.03298350824587706
Evropský parlament;Úřad práce;0.03458646616541353
Evropský parlament;Legum;0.04482225656877898
Evropský parlament;Národní shromáždění;0.0530421216848674
Evropský parlament;Poche;0.03215926493108729
Evropský parlament;PS PČR;0.033950617283950615
Evropský parlament;Horák;0.034055727554179564
Evropský parlament;Ježek;0.034055727554179564
Evropský parlament;Hahnova;0.034161490683229816
Evropský parlament;Dopita;0.0358814352574103
Evropský parlament;Teličko;0.03426791277258567
Evropský parlament;Rassemblement national;0.045813586097946286
Evropský parlament;HENNER;0.034375
Evropský parlament;Paul;0.034375
Evropský parlament;Schmeidler;0.034375
Evropský parlament;Běrský;0.03627760252365931
Evropský parlament;ESM;0.03470031545741325
Evropský parlament;Pošarová;0.03470031545741325
Evropský parlament;Piketty;0.03322784810126582
Evropský parlament;Evropská centrální banka;0.03164556962025317
Evropský parlament;Vašíček;0.03492063492063492
Evropský parlament;Schubert;0.03656597774244833
Evropský parlament;Lukeš;0.034976152623211444
Evropský parlament;Čermák;0.03503184713375796
