n-gram,frekvence
eu,190
díky,130
než,124
čr,120
dnes,96
více,85
potravin,79
české,75
velmi,71
pak,70
podle,67
třeba,65
víc,64
tady,62
evropské,61
lidí,60
mají,59
jejich,58
hodně,56
dál,54
další,54
mě,53
proti,52
obchodu,52
let,51
jeho,50
jestli,48
dost,48
lidé,47
euro,46
stát,45
země,45
teď,45
ta,45
bych,45
dvojí,44
věci,44
zemědělství,44
český,43
česko,43
přesně,43
ano,43
problém,42
mezi,42
své,42
jim,42
evropě,42
komise,41
peníze,41
takže,41
čím,40
tedy,40
vy,40
dobře,39
jde,39
stejně,38
místo,38
češi,37
v4,36
navíc,36
měli,36
lidi,36
máte,36
vláda,35
chce,35
také,35
musí,35
konečně,35
česku,34
kdyby,34
měl,34
rád,34
českých,34
přes,33
pořád,33
bruselu,33
nejen,33
brexitu,32
první,32
kvůli,32
čím dál,29
víc než,16
boris johnson,14
dvojí kvalitu,14
evropské unie,13
dvojí kvalita,12
věry jourové,11
více než,11
cestovního ruchu,10
střetu zájmů,9
30 let,9
přijetí eura,9
svazu obchodu,9
kvalita potravin,8
dvojí kvality,8
kvalitu potravin,8
evropské komise,8
velmi dobře,8
ministerstvo zemědělství,8
obchodu cestovního,8
český trh,7
dál víc,7
dvojí kvalitě,7
nejvyšší čas,7
portfolio věry,7
evropské unii,7
ministr zemědělství,7
naprostá většina,7
evropské komisi,7
členské státy,6
český premiér,6
životního prostředí,6
klimatické změny,6
zajímavý rozhovor,6
andrej babiš,6
česká republika,6
zákona významné,6
významné tržní,6
tržní síle,6
evropského parlamentu,6
evropské rady,6
evropská komise,6
průmyslu obchodu,6
máte pravdu,6
obchodní řetězce,6
pane prouzo,6
digitalizaci obchodu,6
ruchu čr,6
kvality potravin,6
spousta lidí,6
takhle vypadá,5
nová šéfka,5
šéfka komise,5
evropském parlamentu,5
právního státu,5
kvalitě potravin,5
té doby,5
pár let,5
miliardy korun,5
britská vláda,5
potravinové sbírky,5
členem představenstva,5
české ekonomiky,5
von der,5
střední evropě,5
stojí přečtení,5
jiného než,5
více peněz,5
díky pozvání,5
slevové akce,5
ministra zemědělství,5
lépe než,5
velká gratulace,5
zajímavá debata,5
více info,5
věra jourová,5
české vlády,5
díky všem,5
evropskými volbami,4
každá země,4
dvojí kvalitu potravin,8
obchodu cestovního ruchu,8
dvojí kvalita potravin,7
čím dál víc,7
portfolio věry jourové,7
svazu obchodu cestovního,7
zákona významné tržní,6
významné tržní síle,6
nová šéfka komise,5
dvojí kvalitě potravin,5
dvojí kvality potravin,5
cestovního ruchu čr,5
čím dál více,4
