Source,Target,Weight
EU,Macrona,12
EU,Rumunska,11
EU,Soros,10
EU,Rumunsko,10
EU,Švýcarsko,13
EU,Nacher,10
EU,Ministerstvo zdravotnictví,13
EU,Salviniho,14
Praha,Česká republika,87
Praha,Česko,68
Praha,Babiš,26
Praha,Praze,134
Praha,SPD,42
Praha,ANO,32
Praha,Brno,89
Praha,ČSSD,34
Praha,Evropský parlament,37
Praha,Bruselu,52
Praha,ODS,30
Praha,Sněmovně,24
Praha,Senátu,17
Praha,Schillerová,31
Praha,České republice,41
Praha,USA,42
Praha,NATO,29
Praha,V 4,32
Praha,Evropské unie,48
Praha,KSČM,12
Praha,TOP 09,27
Praha,KDU ČSL,23
Praha,Evropské komise,37
Praha,ŘSD,19
Praha,Evropské rady,16
Praha,Německu,23
Praha,Brusel,11
Praha,Ukrajina,12
Praha,Německo,23
Praha,STAN,16
Praha,EET,17
Praha,Francie,26
Praha,Ostravě,12
Praha,Německa,21
Praha,Číny,22
Praha,Ostrava,19
Praha,Piráti,18
Praha,Pirátů,15
Praha,Havlíček,41
Praha,HDP,24
Praha,Francii,15
Praha,Komise,16
Praha,Slovensko,13
Praha,Itálie,18
Praha,OSN,10
Praha,Číně,24
Praha,Československa,10
Praha,Czech Republic,17
Praha,Evropská unie,18
Praha,Evropské unii,12
Praha,Hamáček,13
Praha,Rakousku,12
Praha,Sněmovna,10
Praha,Slovensku,10
Praha,Rakousko,16
Praha,Olomouci,12
Praha,Sýrie,10
Praha,Sýrii,11
Praha,Evropské radě,22
Praha,Evropská komise,19
Praha,Havla,17
Praha,Čína,13
Praha,Plzeň,14
Praha,Parlamentu,11
Praha,Havlíčkem,39
Praha,Úřadu vlády,14
Praha,Českou republikou,15
Praha,Karlovy Vary,21
Praha,Vojtěch,22
Praha,Evropskou unii,14
Praha,Dostálová,18
Praha,New Yorku,10
Praha,Ředitelství silnic a dálnic,20
Praha,Čínou,13
Praha,Schillerovou,17
Praha,Brabec,17
Praha,Španělsko,11
Praha,OKD,10
Praha,Le Pen,10
Praha,Salvinim,12
Praha,D 1,18
Praha,Ministerstva financí,11
Praha,Schillerové,21
Praha,Liberec,15
Praha,Ministerstvo financí,14
Praha,Turecku,10
Praha,Hřib,22
Praha,Dánsko,10
Praha,Kladno,15
Praha,Ministerstva dopravy,10
Praha,Wildersem,11
Praha,IT,13
Praha,Ministerstvo dopravy,10
Praha,Havlíčka,15
Praha,Vojtěchem,23
Praha,Kremlík,12
Praha,Brabcem,13
Praha,Ministerstvo pro místní rozvoj,10
Praha,Davosu,11
Praha,Vietnamu,13
Praha,Nacher,14
Praha,Ministerstvo zdravotnictví,10
Praha,Scheinherr,11
Praha,Jihlava,12
Česká republika,Česko,87
Česká republika,Babiš,64
Česká republika,Praze,63
Česká republika,SPD,125
Česká republika,ANO,72
Česká republika,Brno,43
Česká republika,ČSSD,78
Česká republika,Evropský parlament,75
Česká republika,Bruselu,87
Česká republika,ODS,63
Česká republika,Sněmovně,50
Česká republika,Senátu,16
Česká republika,Babiše,30
Česká republika,Schillerová,34
Česká republika,České republice,67
Česká republika,USA,53
Česká republika,NATO,52
Česká republika,V 4,39
Česká republika,Evropské unie,104
Česká republika,KSČM,34
Česká republika,Zeman,32
Česká republika,TOP 09,33
Česká republika,KDU ČSL,36
Česká republika,Evropské komise,63
Česká republika,ŘSD,10
Česká republika,Evropské rady,20
Česká republika,Německu,32
Česká republika,Brusel,17
Česká republika,Sněmovny,28
Česká republika,Ukrajina,13
Česká republika,Zemana,27
Česká republika,Německo,35
Česká republika,STAN,20
Česká republika,EET,18
Česká republika,Francie,42
Česká republika,Německa,30
Česká republika,Číny,15
Česká republika,Ostrava,11
Česká republika,Poslanecké sněmovny,12
Česká republika,Okamura,16
Česká republika,Piráti,20
Česká republika,Pirátů,17
Česká republika,Havlíček,36
Česká republika,Poslanecké sněmovně,15
Česká republika,HDP,26
Česká republika,Francii,15
Česká republika,Komise,22
Česká republika,Slovensko,14
Česká republika,Itálie,23
Česká republika,Polsko,15
Česká republika,ČEZ,12
Česká republika,Babišovi,10
Česká republika,Senát,11
Česká republika,OSN,19
Česká republika,Číně,20
Česká republika,Itálii,12
Česká republika,Československa,11
Česká republika,Czech Republic,13
Česká republika,Evropská unie,28
Česká republika,Agrofert,17
Česká republika,Fiala,11
Česká republika,Evropské unii,24
Česká republika,Hamáček,13
Česká republika,Rakousku,19
Česká republika,Rusko,14
Česká republika,Polska,16
Česká republika,Sněmovna,14
Česká republika,Maďarsko,15
Česká republika,Slovensku,10
Česká republika,Rakousko,20
Česká republika,Sýrie,14
Česká republika,Sýrii,19
Česká republika,Unie,17
Česká republika,Afghánistánu,10
Česká republika,Evropské radě,32
Česká republika,Evropská komise,23
Česká republika,Havla,12
Česká republika,Čína,16
Česká republika,Pražském hradě,12
Česká republika,Německem,14
Česká republika,Orbán,13
Česká republika,Parlamentu,22
Česká republika,Havlíčkem,33
Česká republika,Izrael,17
Česká republika,Českou republikou,28
Česká republika,Karlovy Vary,16
Česká republika,Turecko,12
Česká republika,Británie,11
Česká republika,Vojtěch,21
Česká republika,Evropskou unii,27
Česká republika,Dostálová,20
Česká republika,New Yorku,13
Česká republika,Ředitelství silnic a dálnic,13
Česká republika,Schillerovou,22
Česká republika,Brabec,18
Česká republika,Rakouska,11
Česká republika,Salvini,12
Česká republika,Španělsko,17
Česká republika,Le Pen,26
Česká republika,Salvinim,27
Česká republika,Velká Británie,14
Česká republika,D 1,11
Česká republika,Ministerstva financí,10
Česká republika,Schillerové,19
Česká republika,Liberec,10
Česká republika,Velké Británii,11
Česká republika,Velké Británie,18
Česká republika,Ministerstvo financí,20
Česká republika,Turecku,12
Česká republika,Evropskou radu,12
Česká republika,Švédsko,10
Česká republika,Dánsko,16
Česká republika,Řecko,11
Česká republika,Evropskou komisi,13
Česká republika,Wildersem,21
Česká republika,Benešová,11
Česká republika,IT,10
Česká republika,Havlíčka,15
Česká republika,Vojtěchem,22
Česká republika,Kremlík,12
Česká republika,Brabcem,13
Česká republika,Radě,10
Česká republika,Ministerstvo pro místní rozvoj,13
Česká republika,Ministerstvo zdravotnictví České republiky,27
Česká republika,Evropskou komisí,10
Česká republika,Armáda České republiky,24
Česká republika,eurozóny,10
Česká republika,Nacher,10
Česká republika,Spojené státy,10
Česká republika,Hamáčkem,10
Česká republika,Ministerstvo zdravotnictví,14
Česko,Babiš,50
Česko,Praze,65
Česko,SPD,41
Česko,ANO,48
Česko,Brno,34
Česko,ČSSD,39
Česko,Evropský parlament,44
Česko,Bruselu,57
Česko,ODS,37
Česko,Sněmovně,26
Česko,Senátu,10
Česko,Babiše,20
Česko,Schillerová,36
Česko,České republice,47
Česko,COVID 19,12
Česko,USA,35
Česko,NATO,38
Česko,V 4,35
Česko,Evropské unie,53
Česko,KSČM,18
Česko,TOP 09,12
Česko,KDU ČSL,11
Česko,Evropské komise,35
Česko,Evropské rady,17
Česko,Německu,39
Česko,Brusel,10
Česko,Sněmovny,15
Česko,Ukrajina,16
Česko,Německo,35
Česko,EET,19
Česko,Francie,29
Česko,Ostravě,13
Česko,Německa,22
Česko,Číny,13
Česko,Havlíček,41
Česko,HDP,26
Česko,Francii,13
Česko,Komise,21
Česko,Slovensko,23
Česko,Itálie,20
Česko,Polsko,22
Česko,ČEZ,16
Česko,Číně,14
Česko,Itálii,11
Česko,Czech Republic,18
Česko,Evropská unie,18
Česko,Evropské unii,21
Česko,Hamáček,12
Česko,Rakousku,18
Česko,Rusko,11
Česko,Polska,16
Česko,Sněmovna,15
Česko,Maďarsko,17
Česko,Slovensku,21
Česko,Rakousko,22
Česko,Sýrie,10
Česko,Polsku,11
Česko,Sýrii,10
Česko,ČNB,12
Česko,Unie,11
Česko,Evropské radě,23
Česko,Evropská komise,25
Česko,Čína,13
Česko,Německem,12
Česko,Havlíčkem,34
Česko,Úřadu vlády,11
Česko,Maďarska,11
Česko,Maďarsku,10
Česko,OECD,10
Česko,Vojtěch,22
Česko,Dostálová,22
Česko,New Yorku,11
Česko,Ředitelství silnic a dálnic,15
Česko,Slovenska,13
Česko,Čínou,11
Česko,Schillerovou,18
Česko,Brabec,22
Česko,Španělsko,14
Česko,Velká Británie,10
Česko,D 1,10
Česko,Schillerové,20
Česko,Ministerstvo financí,15
Česko,Švédsko,10
Česko,Dánsko,12
Česko,IT,13
Česko,Škoda Auto,10
Česko,Havlíčka,17
Česko,Vojtěchem,20
Česko,Kremlík,14
Česko,Brabcem,14
Česko,Ministerstvo pro místní rozvoj,13
Česko,Nacher,14
Česko,Ministerstvo zdravotnictví,10
Babiš,Praze,31
Babiš,SPD,81
Babiš,ANO,92
Babiš,ČSSD,78
Babiš,Evropský parlament,34
Babiš,Bruselu,34
Babiš,ODS,40
Babiš,Sněmovně,35
Babiš,Babiše,49
Babiš,Schillerová,15
Babiš,České republice,19
Babiš,USA,19
Babiš,NATO,14
Babiš,V 4,12
Babiš,Evropské unie,23
Babiš,KSČM,42
Babiš,Zeman,38
Babiš,TOP 09,17
Babiš,KDU ČSL,17
Babiš,Evropské komise,29
Babiš,Německu,22
Babiš,Sněmovny,17
Babiš,Zemana,24
Babiš,Německo,18
Babiš,EET,11
Babiš,ČT,12
Babiš,Francie,16
Babiš,Německa,20
Babiš,Piráti,13
Babiš,Havlíček,11
Babiš,Francii,10
Babiš,Itálie,10
Babiš,Babišovi,11
Babiš,OSN,10
Babiš,Evropská unie,11
Babiš,Agrofert,19
Babiš,Fiala,18
Babiš,Evropské unii,12
Babiš,Hamáček,15
Babiš,Sýrie,10
Babiš,Sýrii,12
Babiš,Unie,12
Babiš,Evropské radě,10
Babiš,Evropská komise,13
Babiš,České televize,10
Babiš,Čapí hnízdo,15
Babiš,Kalousek,12
Babiš,Zemanovi,10
Praze,SPD,36
Praze,ANO,43
Praze,Brno,39
Praze,ČSSD,34
Praze,Evropský parlament,21
Praze,Bruselu,30
Praze,ODS,27
Praze,Sněmovně,24
Praze,Senátu,18
Praze,Babiše,12
Praze,Schillerová,16
Praze,České republice,35
Praze,USA,23
Praze,NATO,22
Praze,V 4,30
Praze,Evropské unie,30
Praze,KSČM,10
Praze,TOP 09,24
Praze,KDU ČSL,18
Praze,Evropské komise,19
Praze,ŘSD,10
Praze,Evropské rady,10
Praze,Německu,24
Praze,Sněmovny,11
Praze,Německo,17
Praze,STAN,15
Praze,EET,11
Praze,Francie,15
Praze,Ostravě,18
Praze,Německa,16
Praze,Číny,10
Praze,Piráti,18
Praze,Pirátů,14
Praze,Havlíček,32
Praze,HDP,14
Praze,OSN,11
Praze,Číně,12
Praze,Czech Republic,12
Praze,Rakousku,10
Praze,Rakousko,10
Praze,Piráty,11
Praze,Olomouci,10
Praze,Sýrii,10
Praze,Evropské radě,13
Praze,Havlíčkem,21
Praze,Úřadu vlády,11
Praze,Maďarska,10
Praze,Vojtěch,14
Praze,Dostálová,14
Praze,Ředitelství silnic a dálnic,11
Praze,Schillerovou,11
Praze,Brabec,12
Praze,Španělsko,11
Praze,Schillerové,11
Praze,Hradci Králové,14
Praze,IT,10
Praze,Havlíčka,11
Praze,Vojtěchem,17
Praze,Brabcem,10
Praze,Ministerstvo pro místní rozvoj,11
Praze,Nacher,13
SPD,ANO,136
SPD,Brno,16
SPD,ČSSD,143
SPD,Evropský parlament,99
SPD,Bruselu,82
SPD,ODS,70
SPD,Sněmovně,84
SPD,Senátu,10
SPD,Babiše,35
SPD,České republice,48
SPD,USA,29
SPD,NATO,22
SPD,Evropské unie,72
SPD,KSČM,111
SPD,Zeman,14
SPD,TOP 09,54
SPD,KDU ČSL,52
SPD,Evropské komise,32
SPD,Německu,45
SPD,Brusel,15
SPD,Sněmovny,41
SPD,Zemana,29
SPD,Německo,38
SPD,STAN,32
SPD,ČT,18
SPD,Francie,29
SPD,Německa,41
SPD,Poslanecké sněmovny,14
SPD,Okamura,36
SPD,Piráti,30
SPD,Pirátů,24
SPD,Francii,23
SPD,Komise,12
SPD,Itálie,22
SPD,Polsko,13
SPD,Itálii,12
SPD,Evropská unie,31
SPD,Fiala,20
SPD,Evropské unii,24
SPD,Hamáček,24
SPD,Polska,14
SPD,Sněmovna,14
SPD,Maďarsko,19
SPD,Piráty,12
SPD,Sýrie,28
SPD,Sýrii,16
SPD,Afghánistánu,17
SPD,Německem,10
SPD,Orbán,15
SPD,Parlamentu,12
SPD,Izrael,10
SPD,Maďarska,11
SPD,Českou republikou,23
SPD,Turecko,13
SPD,Evropskou unii,36
SPD,Turecka,15
SPD,České televize,19
SPD,Macron,21
SPD,Merkelová,25
SPD,NKÚ,12
SPD,Salvini,31
SPD,Le Pen,32
SPD,Salvinim,36
SPD,Juncker,22
SPD,Velké Británii,11
SPD,Hamáčka,10
SPD,Sněmovnou,10
SPD,Wildersem,25
SPD,Sokolově,10
SPD,David,16
SPD,Švédska,10
SPD,Soros,15
SPD,Salviniho,17
ANO,Brno,15
ANO,ČSSD,204
ANO,Evropský parlament,39
ANO,Bruselu,31
ANO,ODS,94
ANO,Sněmovně,59
ANO,Senátu,20
ANO,Babiše,48
ANO,Schillerová,21
ANO,České republice,25
ANO,USA,29
ANO,NATO,15
ANO,V 4,12
ANO,Evropské unie,27
ANO,KSČM,113
ANO,TOP 09,49
ANO,KDU ČSL,45
ANO,Evropské komise,20
ANO,Německu,13
ANO,Sněmovny,31
ANO,Zemana,17
ANO,Německo,10
ANO,STAN,33
ANO,EP,11
ANO,EET,19
ANO,ČT,10
ANO,Ostravě,15
ANO,Německa,14
ANO,Piráti,25
ANO,Pirátů,23
ANO,Havlíček,17
ANO,Poslanecké sněmovně,14
ANO,HDP,16
ANO,Francii,11
ANO,Itálie,13
ANO,Polsko,11
ANO,Babišovi,12
ANO,Senát,10
ANO,OSN,13
ANO,Evropská unie,15
ANO,Fiala,13
ANO,Hamáček,15
ANO,Sněmovna,13
ANO,Maďarsko,12
ANO,Polsku,10
ANO,Sýrii,14
ANO,Evropské radě,10
ANO,Evropská komise,10
ANO,Havlíčkem,13
ANO,Schillerové,12
ANO,Sněmovnou,11
ANO,Benešová,10
ANO,Charanzová,12
ANO,Dlabajová,11
Brno,ČSSD,17
Brno,Evropský parlament,21
Brno,Bruselu,20
Brno,ODS,17
Brno,Schillerová,15
Brno,České republice,21
Brno,USA,12
Brno,NATO,14
Brno,V 4,16
Brno,Evropské unie,22
Brno,KDU ČSL,16
Brno,Evropské komise,16
Brno,ŘSD,22
Brno,EET,14
Brno,Ostravě,18
Brno,Ostrava,16
Brno,Havlíček,18
Brno,HDP,12
Brno,Evropská unie,12
Brno,Rakousko,11
Brno,Olomouci,13
Brno,Evropské radě,10
Brno,Evropská komise,11
Brno,Plzeň,10
Brno,Havlíčkem,18
Brno,Karlovy Vary,16
Brno,Vojtěch,12
Brno,Dostálová,10
Brno,Ředitelství silnic a dálnic,12
Brno,Brabec,10
Brno,D 1,13
Brno,Schillerové,11
Brno,Liberec,12
Brno,Vojtěchem,10
Brno,Jihlava,10
ČSSD,Evropský parlament,35
ČSSD,Bruselu,32
ČSSD,ODS,81
ČSSD,Sněmovně,47
ČSSD,Senátu,10
ČSSD,Babiše,42
ČSSD,Schillerová,16
ČSSD,České republice,31
ČSSD,USA,33
ČSSD,NATO,13
ČSSD,V 4,13
ČSSD,Evropské unie,34
ČSSD,KSČM,134
ČSSD,Zeman,20
ČSSD,TOP 09,51
ČSSD,KDU ČSL,55
ČSSD,Evropské komise,21
ČSSD,Německu,26
ČSSD,Sněmovny,26
ČSSD,Zemana,25
ČSSD,Německo,20
ČSSD,STAN,27
ČSSD,EET,17
ČSSD,Francie,14
ČSSD,Ostravě,11
ČSSD,Německa,25
ČSSD,Piráti,26
ČSSD,Pirátů,19
ČSSD,Havlíček,16
ČSSD,Poslanecké sněmovně,14
ČSSD,HDP,14
ČSSD,Itálie,13
ČSSD,Polsko,10
ČSSD,Evropská unie,19
ČSSD,Fiala,11
ČSSD,Evropské unii,16
ČSSD,Hamáček,52
ČSSD,Rakousku,11
ČSSD,Sněmovna,10
ČSSD,Sýrie,11
ČSSD,Sýrii,10
ČSSD,Evropská komise,10
ČSSD,Maláčová,14
ČSSD,Havlíčkem,10
ČSSD,OKD,10
ČSSD,Salvinim,11
ČSSD,Schillerové,12
ČSSD,Hamáčka,19
ČSSD,Maláčové,11
ČSSD,Staněk,11
ČSSD,Staňka,10
Evropský parlament,Bruselu,75
Evropský parlament,ODS,30
Evropský parlament,Sněmovně,11
Evropský parlament,Babiše,17
Evropský parlament,Schillerová,11
Evropský parlament,České republice,27
Evropský parlament,USA,16
Evropský parlament,NATO,14
Evropský parlament,V 4,13
Evropský parlament,Evropské unie,72
Evropský parlament,KSČM,16
Evropský parlament,TOP 09,20
Evropský parlament,KDU ČSL,17
Evropský parlament,Evropské komise,43
Evropský parlament,Evropské rady,14
Evropský parlament,Německu,21
Evropský parlament,Brusel,13
Evropský parlament,Německo,24
Evropský parlament,STAN,12
Evropský parlament,EP,13
Evropský parlament,Francie,23
Evropský parlament,Německa,25
Evropský parlament,Okamura,12
Evropský parlament,Piráti,16
Evropský parlament,Pirátů,11
Evropský parlament,Havlíček,14
Evropský parlament,HDP,10
Evropský parlament,Francii,15
Evropský parlament,Komise,20
Evropský parlament,Itálie,16
Evropský parlament,OSN,12
Evropský parlament,Evropská unie,33
Evropský parlament,Evropské unii,18
Evropský parlament,Sýrii,10
Evropský parlament,Unie,16
Evropský parlament,Evropské radě,12
Evropský parlament,Evropská komise,17
Evropský parlament,Orbán,14
Evropský parlament,Parlamentu,10
Evropský parlament,Havlíčkem,12
Evropský parlament,Českou republikou,23
Evropský parlament,Karlovy Vary,11
Evropský parlament,Evropskou unii,35
Evropský parlament,Macron,14
Evropský parlament,Merkelová,21
Evropský parlament,Salvini,20
Evropský parlament,Le Pen,30
Evropský parlament,Salvinim,32
Evropský parlament,Juncker,19
Evropský parlament,Wildersem,24
Evropský parlament,Charanzová,17
Evropský parlament,David,14
Evropský parlament,Dlabajová,14
Evropský parlament,Soros,13
Bruselu,ODS,25
Bruselu,Sněmovně,13
Bruselu,Babiše,15
Bruselu,Schillerová,16
Bruselu,České republice,33
Bruselu,USA,25
Bruselu,NATO,18
Bruselu,V 4,28
Bruselu,Evropské unie,77
Bruselu,KSČM,12
Bruselu,TOP 09,14
Bruselu,KDU ČSL,15
Bruselu,Evropské komise,56
Bruselu,Evropské rady,41
Bruselu,Německu,28
Bruselu,Brusel,28
Bruselu,Zemana,11
Bruselu,Německo,25
Bruselu,EET,11
Bruselu,Francie,29
Bruselu,Německa,20
Bruselu,EK,14
Bruselu,Piráti,10
Bruselu,Havlíček,19
Bruselu,HDP,14
Bruselu,Francii,14
Bruselu,Komise,18
Bruselu,Slovensko,12
Bruselu,Itálie,22
Bruselu,Polsko,14
Bruselu,Itálii,10
Bruselu,Evropská unie,35
Bruselu,Evropské unii,26
Bruselu,Rakousku,12
Bruselu,Maďarsko,13
Bruselu,Rakousko,18
Bruselu,Sýrie,12
Bruselu,Sýrii,10
Bruselu,Unie,13
Bruselu,Evropské radě,28
Bruselu,Evropská komise,21
Bruselu,Německem,10
Bruselu,Orbán,13
Bruselu,Havlíčkem,19
Bruselu,Českou republikou,15
Bruselu,Karlovy Vary,13
Bruselu,Vojtěch,13
Bruselu,Evropskou unii,26
Bruselu,Dostálová,11
Bruselu,Macron,16
Bruselu,Merkelová,16
Bruselu,Salvini,15
Bruselu,Španělsko,11
Bruselu,Le Pen,22
Bruselu,Salvinim,21
Bruselu,Schillerové,12
Bruselu,Juncker,13
Bruselu,Ruskem,11
Bruselu,Orbánem,10
Bruselu,Turecku,10
Bruselu,Evropskou radu,15
Bruselu,Wildersem,15
Bruselu,Vojtěchem,11
Bruselu,Evropská rada,12
ODS,Sněmovně,36
ODS,Senátu,12
ODS,Babiše,22
ODS,Schillerová,14
ODS,České republice,21
ODS,USA,19
ODS,NATO,15
ODS,V 4,13
ODS,Evropské unie,31
ODS,KSČM,44
ODS,Zeman,13
ODS,TOP 09,75
ODS,KDU ČSL,46
ODS,Evropské komise,18
ODS,Německu,12
ODS,Sněmovny,21
ODS,Zemana,17
ODS,Německo,13
ODS,STAN,36
ODS,EP,10
ODS,EET,11
ODS,ČT,10
ODS,Francie,13
ODS,Německa,10
ODS,Piráti,35
ODS,Pirátů,18
ODS,Havlíček,16
ODS,Poslanecké sněmovně,10
ODS,HDP,17
ODS,Komise,13
ODS,Babišovi,11
ODS,Evropská unie,13
ODS,Fiala,29
ODS,Piráty,16
ODS,Evropské radě,10
ODS,Havlíčkem,13
ODS,Vojtěch,11
ODS,Schillerové,11
ODS,Klaus,10
ODS,Kalouska,11
Sněmovně,Senátu,17
Sněmovně,Babiše,20
Sněmovně,Schillerová,18
Sněmovně,České republice,15
Sněmovně,USA,13
Sněmovně,NATO,11
Sněmovně,Evropské unie,15
Sněmovně,KSČM,29
Sněmovně,TOP 09,21
Sněmovně,KDU ČSL,17
Sněmovně,Evropské komise,10
Sněmovně,Německu,11
Sněmovně,Sněmovny,34
Sněmovně,Zemana,12
Sněmovně,Německo,10
Sněmovně,STAN,12
Sněmovně,ČT,10
Sněmovně,Francie,11
Sněmovně,Piráti,20
Sněmovně,Pirátů,20
Sněmovně,Havlíček,12
Sněmovně,HDP,12
Sněmovně,Senát,15
Sněmovně,Fiala,15
Sněmovně,Hamáček,10
Sněmovně,Sněmovna,20
Senátu,Sněmovny,15
Senátu,EET,10
