Slovo,Podobnost
příznivé,0.23481719195842743
paříže,0.21818946301937103
území,0.2159607708454132
palce,0.2143629640340805
dostupnost,0.21084827184677124
uvidí,0.2081802487373352
září,0.2058103382587433
letní,0.20527125895023346
kterými,0.20494069159030914
exportéry,0.20277082920074463
prodejci,0.20248495042324066
veřejné,0.19793258607387543
molnupiravir,0.19513730704784393
přebytek,0.19505193829536438
gurría,0.19444555044174194
země,0.1854708343744278
tajemník,0.18533366918563843
vzpomenete,0.18270470201969147
spokojena,0.1813192218542099
duševně,0.1791006475687027
závazkem,0.17836396396160126
chráněná,0.17519214749336243
investic,0.17499315738677979
druhý,0.17266307771205902
držte,0.17242810130119324
