Slovo,Podobnost
orientaci,0.3925386071205139
hodnoty,0.3268378674983978
krajských,0.3214145600795746
době,0.30597808957099915
republiky,0.30024662613868713
obvinění,0.2865554094314575
střed,0.27396345138549805
světovému,0.27251172065734863
nemužete,0.27218949794769287
věci,0.2720015048980713
stavíte,0.26972272992134094
gazdík,0.26627886295318604
kandidaturu,0.26554206013679504
mého,0.2598746120929718
plynem,0.25858163833618164
video,0.25101959705352783
seniorům,0.25002801418304443
prezidenta,0.2496473342180252
kraje,0.247017040848732
senát,0.24681365489959717
maminka,0.2461990863084793
rázně,0.24303968250751495
kádrování,0.24282684922218323
hodí,0.23999358713626862
diplomat,0.23930755257606506
