Slovo,Podobnost
státech,0.4403176009654999
levicový,0.40879014134407043
soud,0.3923252820968628
důkazy,0.38570263981819153
lidi,0.37522628903388977
twitteru,0.37001970410346985
klidnou,0.34833768010139465
ruskem,0.3437202274799347
antify,0.34194204211235046
volebních,0.32649120688438416
čarodějnice,0.3144876956939697
místnosti,0.314263254404068
biden,0.31201648712158203
usvědčení,0.3117768168449402
hlasy,0.3095371723175049
čaputovou,0.3061414062976837
western,0.3053814768791199
prezidenta,0.2996188998222351
m,0.29172414541244507
tvrzeni,0.28732767701148987
dems,0.2831222414970398
munici,0.275765061378479
většinu,0.2721172273159027
amerických,0.2712811231613159
čína,0.2694249153137207
