Slovo,Podobnost
premiérem,0.9962528347969055
pan,0.9946032762527466
návštěvu,0.9935289025306702
prezidenti,0.9934988617897034
evidence,0.9929673075675964
rozhovor,0.9929550290107727
politici,0.9928073883056641
lex,0.9926339387893677
říkat,0.9925404787063599
schůzku,0.9925331473350525
pána,0.992480456829071
projev,0.9924575686454773
českých,0.9924370646476746
rád,0.9923306703567505
nikdy,0.9922797083854675
vnitra,0.9922717213630676
neoprávněnou,0.9922285079956055
cíl,0.9921897053718567
vlastním,0.9921478629112244
republika,0.9921318292617798
fotky,0.9920751452445984
ráno,0.9920700192451477
většinou,0.992055356502533
důvodu,0.9920487403869629
povoleními,0.9919933080673218
