StatementId,Text
0faeeaf388dbdfdcd6969455e6eb1c3d,"Rozmohl se nám tady takový nešvar. Ministři financí, průmyslu, dopravy či kultury svorně brečí, že jsme v našem rozpočtu  také  neměli zdroje na ten či onen výdaj. Není nic jednoduššího, než si jej zařadit do rozpočtu nové vlády. Jak známo, kabinet nepracuje s našim rozpočtem.    Ministr Baxa:  Pan Havlíček a pan Babiš krátce před koncem jejich vlády všem slíbili vysoké podpory. My jsme ale pak z rozpočtu zjistili, že na to nevyčlenili ani korunu.    Ministr Kupka:  Vy jste i přes ten obrovský deficit na některé investice v rozpočtu nevyčlenili peníze, takže teď ještě řešíme, jak by se na ně daly prostředky zajistit.    Ministr Síkela:  Žádný z těchto kompenzačních programů neměl ani z těch navržených minulou vládou ani v tom starém rozpočtu zajištěno žádné krytí.    Ministr Stanjura:  Babišův rozpočet nepočítal například s kompenzacemi pro podnikatele.    A teď fakta:  Naše vláda zajistila podporu pro 700 tisíc podnikatelů, z 99 % šlo o malé a střední firmy a živnostníky. Celkem se jednalo o 192 mld přímé podpory a 160 mld nepřímé podpory. Žádná z těchto částek nikdy nebyla v původních rozpočtech, přesto jsme zdroje vždy museli zajistit. V našem rozpočtu na 2022 se dalo využít např. vládní rozpočtové rezervy, která byla součástí rozpočtu."
115785a8e0e6d1af6e657458cefbee44,"Fakta:  Na dnešní tiskové konferenci na Energetickém regulačním úřadu prohlásil ministr průmyslu a obchodu Síkela, že jsem v minulosti nikdy ERÚ nenavštívil.     Realita:  Není to pravda a překvapuje mě, že takto triviální věc si ministr nedokáže ověřit. Zde je např. moje tiskovka z ERÚ, která proběhla po několikahodinovém jednání právě na ERÚ k tématu snížení záloh DPI, a to 2/11/2021. Mj. po tomto jednání skutečně došlo ke snížení záloh na polovinu.     https://ct24.ceskatelevize.cz/domaci/3394418-ministerstvo-prumyslu-po-dohode-s-eru-oznami-maximalni-vysi-zaloh-na-energie"
1ac6ac7bf27da822d931efdada16c228,"Ministr průmyslu a obchodu Jozef Síkela právě v Otázky Václava Moravce slíbil, že se “klidně na ten formulář podívá”. Ten formulář, na kterém vláda postavila pomoc seniorům a nízkopříjmovým rodinám v energetické krizi. Ten formulář, o kterém i někteří experti tvrdí, že by měli problém ho vyplnit.   🤔 Ví pan ministr, o čem na vládě hlasuje? 😳"
1b3b0bdf878fb2b703d97ecc9d68febb,"Můžeme si oddechnout, konečně přichází rychlá a účinná energetická pomoc. Poté, co ministr Síkela připravil záruky,  o které neprojevil nikdo zájem, vytáhnul dva nové trumfy. Myšlenku na státního obchodníka s energiemi a výzvy na motivaci k úsporám. Nechci slevu zadarmo..."
258b79bd8525ff5c74a1b917537bddc4,"Ministr Síkela je fakt hvězda. Místo aby motivoval přecházet na jiné zdroje energií, plánuje vysílat inspektory s teploměrem do paneláků. A pokud u někoho doma bude díky přípravě guláše vyšší teplota v kuchyni, tak za uši dostanou pronajímatelé či SVJ...  https://t.co/33UqtGx1H0"
2c0425c20e34a6d12270b2d49af1ecb9,"Ministr průmyslu Síkela: Já se zrovna vracím ze Světového ekonomického fóra v Davosu. A s čím my se setkáváme ve světě, to je respekt, chvála a obdiv...     Já se zrovna vracím z výstaviště v Lysé nad Labem. A s čím my se setkáváme v Česku, to je frustrace, zmar a vystřízlivění z vládního boje proti drahotě..."
370d05ef5e5cf521abae7a54f9c36c47,"Účet naší vlády v covidové podpoře:    - 192 mld Kč  přímá covidová podpora podnikatelům -   - - 160 mld Kč pomoc nepřímá  -  Na pomoc dosáhlo cca 700 tis subjektů  -  99 % byli malí a střední podnikatelé a živnostníci  -  90 mld Kč šlo živnostníkům    Tehdejší názor opozice:    31/3/21,  M.Ferjenčík vyzval Havlíčka, aby podmínky pomoci vláda ještě vylepšila, aby na kompenzace měly nárok firmy, kterým se propadly tržby o 40 % a aby měly nárok na úhradu 70 % fixních nákladů. Získal pro to podporu většiny členů sněmovní komise složené ze zástupců všech stran.    30/3/21, Z.Stanjura, šéf této sněmovní komise:  Vyplacená přímá pomoc je malá, mohla být větší, měla být větší.     13/1/22, J. Síkela, ministr průmyslu a obchodu:  Za mého předchůdce se vyhazovaly miliardy na pomoc s dopady covidové krize.     Aktuální pomoc vlády:  Antivirus: nula  Covid 2021: nula  Covid Nepokryté náklady: nula  Kompenzační bonus: zatím do konce ledna    Více v mém pravidelném pořadu NA ROVINU.    https://t.co/GWsLfe6SfG https://t.co/cCXmjB0mdy"
3f79268a584d668b5577223128445a65,"Nejezdit, netopit, nesvítit. A nově nejíst. Ministr Síkela nabízí další jitrnici, jakou svět neviděl. Očekávám, že příští vládní opatření proti drahotě bude nesplachovat. Hezké ráno. https://t.co/EpkSyjPghB"
42054583ac884267349e5fe37caff4af,"Pane ministře, zrušte na rok domácnostem i firmám   poplatky za OZE. Ministr Síkela:  To, že zrušíme DPH na energie, znamená, že použijeme peníze, které bychom mohli použít jinde.  Pane ministře, DPH a OZE jsou různé věci. A takhle je to se vším....  https://t.co/39pjSFKMg1"
44c55c76eb1a8fa057d0ef2cb83b0220,"Takže české řešení. Ministr Síkela v Bruselu neuspěl. Výsledky mimořádné Rady jsou podle očekávání o ničem. Z tiskovky po jednání ministrů pro energetiku EU vyplynulo, že není konkrétní závěr. Pokud tedy nebereme to, že se nepřibrzdí Green Deal. Hezké je, že se bude dál jednat..."
