Slovo,Podobnost
dotazy,0.9987731575965881
lety,0.9986469149589539
jiná,0.9986318349838257
státní,0.9986197352409363
rád,0.9986188411712646
říká,0.9986072182655334
ruské,0.9986013770103455
žádné,0.9985896348953247
rozhovoru,0.998589038848877
mimochodem,0.9985854029655457
celý,0.9985823631286621
sankce,0.9985778331756592
opozice,0.9985774755477905
otázky,0.9985769391059875
některých,0.998565137386322
volbách,0.9985253810882568
abych,0.9985011219978333
myslím,0.9984962940216064
svoji,0.9984948635101318
někdy,0.9984662532806396
dobu,0.9984443783760071
národem,0.9984341263771057
dobře,0.9984294772148132
agenti,0.9984267950057983
lidu,0.998410701751709
