Slovo,Podobnost
německou,0.9959859251976013
kancléřkou,0.9950435757637024
rady,0.9932941198348999
paní,0.9931796193122864
jednání,0.993064284324646
vlád,0.9929699897766113
migrantech,0.9929541945457458
praze,0.9928989410400391
jasné,0.9928048253059387
plán,0.9927537441253662
větší,0.9926543235778809
prezidenta,0.9926518797874451
premiérů,0.9926127195358276
migraci,0.9926081895828247
česka,0.992506206035614
evropy,0.9924547672271729
státu,0.9922060966491699
rád,0.9921289086341858
společně,0.9921169877052307
státní,0.9921005964279175
dokonce,0.9920452237129211
angelou,0.9920313954353333
spolupráci,0.992028534412384
všechny,0.9919660687446594
zemích,0.9919599294662476
