Slovo,Podobnost
financí,0.9972518682479858
ministryni,0.9967432618141174
premiéra,0.9964246153831482
lán,0.9962205290794373
paní,0.9961151480674744
všechny,0.9959467649459839
znamená,0.9958404302597046
rozhovoru,0.9958118200302124
žádné,0.9957453608512878
ekonomickým,0.9956496953964233
místo,0.9956467747688293
pomoc,0.9956046938896179
důvod,0.9955987930297852
byste,0.9955463409423828
očkování,0.995452880859375
názor,0.9954348206520081
občanům,0.9953737258911133
práce,0.9953675270080566
chybí,0.9953654408454895
otázky,0.9953481554985046
těchto,0.9953413605690002
funkce,0.9953348636627197
cestu,0.9953151345252991
vládě,0.9952884316444397
rád,0.9952691793441772
