Slovo,Podobnost
dělá,0.32947880029678345
kolovratník,0.3212762475013733
financí,0.29593485593795776
chvíli,0.2621600925922394
ministerstvo,0.25129178166389465
státu,0.24858509004116058
energokrizi,0.22530151903629303
místě,0.22342100739479065
praze,0.22228041291236877
reynek,0.22034452855587006
rozšířeném,0.21739086508750916
odlehčené,0.20882773399353027
často,0.20442841947078705
mezinárodní,0.2019735872745514
vyobrazeni,0.19922678172588348
kolegové,0.19817528128623962
korun,0.19431383907794952
domě,0.194151371717453
vládní,0.19201786816120148
týdnů,0.1856042742729187
logicky,0.1855354756116867
kterému,0.1819983422756195
ministerskými,0.17117483913898468
martin,0.16897496581077576
těchto,0.1648755967617035
