Slovo,Podobnost
hamáček,0.9928213953971863
hamáčka,0.9928213357925415
ministr,0.9909448623657227
blatný,0.9903029203414917
obhájce,0.9879265427589417
spadá,0.9851465821266174
vnitra,0.9806599617004395
maláčová,0.9793962836265564
pan,0.9777075052261353
předseda,0.9759840369224548
ministerstvo,0.9707456827163696
líhně,0.9702770113945007
zdravotnictví,0.9689275026321411
nadpisem,0.9641594290733337
vicepremiér,0.9531009793281555
ministři,0.9522083401679993
zvítězí,0.9514479637145996
horníka,0.9473509192466736
