Slovo,Podobnost
živě,0.8001688122749329
rádiu,0.7913386225700378
barrandov,0.7902947068214417
zhotovitel,0.7887364029884338
duel,0.7871652841567993
roznera,0.7851392030715942
vysílači,0.7825128436088562
tv,0.7804869413375854
aréně,0.7776599526405334
europoslankyně,0.7730451822280884
přenosu,0.7666131854057312
čt24,0.7647940516471863
horká,0.7593938708305359
přímém,0.7588579654693604
zadavatel,0.7584421634674072
live,0.7580052018165588
partii,0.7550198435783386
prima,0.7544630169868469
úctou,0.7515138387680054
vyhodnocena,0.7506381273269653
dnešní,0.7437987923622131
