Slovo,Podobnost
matteem,0.9910598993301392
ligy,0.9893172383308411
přítel,0.9857994914054871
orbánovi,0.9782910346984863
italským,0.9782777428627014
kamarád,0.9747036099433899
mattem,0.9731432795524597
kolegyně,0.9704566597938538
čele,0.9703313708305359
lega,0.9656486511230469
spojenec,0.9642208814620972
předsedkyní,0.961458683013916
vnitra,0.9586642384529114
bojovníkem,0.956760585308075
předseda,0.9554628729820251
partnerské,0.9534295797348022
norde,0.9520077109336853
ministr,0.9496473073959351
francouzskou,0.9488468766212463
spojence,0.9463799595832825
salvinim,0.9454485774040222
pen,0.9419841766357422
frauke,0.9419698119163513
senátorem,0.9410999417304993
exministr,0.9393730759620667
