Slovo,Podobnost
slovenky,0.193089097738266
doma,0.19218654930591583
republikou,0.17990779876708984
bezesporu,0.16782356798648834
slováků,0.1501205861568451
praze,0.13537389039993286
vlakem,0.12663988769054413
druhého,0.1263808161020279
příštího,0.11927781999111176
část,0.10886786133050919
plese,0.10417342185974121
martina,0.09601990878582001
štrbském,0.09059847146272659
politiků,0.0834265947341919
projevem,0.08058521896600723
tgm,0.078462615609169
strany,0.07313139736652374
rok,0.06122434884309769
