Slovo,Podobnost
celého,0.29415276646614075
výsledky,0.29313185811042786
většinu,0.27810510993003845
šance,0.2626924514770508
světa,0.2607139050960541
demokracie,0.2529030442237854
důležitost,0.24404194951057434
premiér,0.23829901218414307
skutečně,0.23659731447696686
zahraničí,0.22634175419807434
vládní,0.22057867050170898
rok,0.22023071348667145
lidé,0.21170707046985626
hlasy,0.2071225792169571
návštěvě,0.20687109231948853
prezidenta,0.20441678166389465
dalších,0.1966288834810257
republika,0.19618426263332367
kraji,0.18501988053321838
slabá,0.17164628207683563
