Slovo,Podobnost
střet,0.33924779295921326
opakovaně,0.27037400007247925
českou,0.2538098096847534
těchto,0.2434270679950714
hůlky,0.2421165257692337
společně,0.23698320984840393
založení,0.23289541900157928
dobu,0.20282217860221863
symbolicky,0.20049165189266205
úspěšnou,0.1996382772922516
osobnost,0.18816162645816803
maturity,0.1839495152235031
konkrétní,0.18126215040683746
myslím,0.1672016978263855
názory,0.16461457312107086
státu,0.16315142810344696
vlády,0.14457012712955475
společnosti,0.14223887026309967
prezidenta,0.14130565524101257
